COD_VEHICLE,COD_PATH,Start Inventory,Target Inventory,pQuantityVehicles,isFeasible
0.715LKM-800L,5062,800,1,1,1
0.754LKM-1000L,5062,1000,1,1,1
0.845LKM-1200L,5062,1200,1,1,1
0.42LKM-600L,5063,600,1,1,1
0.55LKM-800L,5063,800,1,1,1
0.58LKM-1000L,5063,1000,1,1,1
0.65LKM-1200L,5063,1200,1,1,1
0.546LKM-600L,5063,600,1,1,1
0.715LKM-800L,5063,800,1,1,1
0.754LKM-1000L,5063,1000,1,1,1
0.845LKM-1200L,5063,1200,1,1,1
0.42LKM-600L,5064,600,1,1,1
0.55LKM-800L,5064,800,1,1,1
0.58LKM-1000L,5064,1000,1,1,1
0.65LKM-1200L,5064,1200,1,1,1
0.546LKM-600L,5064,600,1,1,1
0.715LKM-800L,5064,800,1,1,1
0.754LKM-1000L,5064,1000,1,1,1
0.845LKM-1200L,5064,1200,1,1,1
0.42LKM-600L,5065,600,1,1,1
0.55LKM-800L,5065,800,1,1,1
0.58LKM-1000L,5065,1000,1,1,1
0.65LKM-1200L,5065,1200,1,1,1
0.546LKM-600L,5065,600,1,1,1
0.715LKM-800L,5065,800,1,1,1
0.754LKM-1000L,5065,1000,1,1,1
0.845LKM-1200L,5065,1200,1,1,1
0.42LKM-600L,5066,600,1,1,1
0.55LKM-800L,5066,800,1,1,1
0.58LKM-1000L,5066,1000,1,1,1
0.65LKM-1200L,5066,1200,1,1,1
0.546LKM-600L,5066,600,1,1,1
0.715LKM-800L,5066,800,1,1,1
0.754LKM-1000L,5066,1000,1,1,1
0.845LKM-1200L,5066,1200,1,1,1
0.42LKM-600L,5067,600,1,1,1
0.55LKM-800L,5067,800,1,1,1
0.58LKM-1000L,5067,1000,1,1,1
0.65LKM-1200L,5067,1200,1,1,1
0.546LKM-600L,5067,600,1,1,1
0.715LKM-800L,5067,800,1,1,1
0.754LKM-1000L,5067,1000,1,1,1
0.845LKM-1200L,5067,1200,1,1,1
0.42LKM-600L,5068,600,1,1,1
0.55LKM-800L,5068,800,1,1,1
0.58LKM-1000L,5068,1000,1,1,1
0.65LKM-1200L,5068,1200,1,1,1
0.546LKM-600L,5068,600,1,1,1
0.715LKM-800L,5068,800,1,1,1
0.754LKM-1000L,5068,1000,1,1,1
0.845LKM-1200L,5068,1200,1,1,1
0.42LKM-600L,5069,600,1,1,1
0.55LKM-800L,5069,800,1,1,1
0.58LKM-1000L,5069,1000,1,1,1
0.65LKM-1200L,5069,1200,1,1,1
0.546LKM-600L,5069,600,1,1,1
0.715LKM-800L,5069,800,1,1,1
0.754LKM-1000L,5069,1000,1,1,1
0.845LKM-1200L,5069,1200,1,1,1
0.42LKM-600L,507,600,1,1,1
0.55LKM-800L,507,800,1,1,1
0.58LKM-1000L,507,1000,1,1,1
0.65LKM-1200L,507,1200,1,1,1
0.546LKM-600L,507,600,1,1,1
0.715LKM-800L,507,800,1,1,1
0.754LKM-1000L,507,1000,1,1,1
0.845LKM-1200L,507,1200,1,1,1
0.42LKM-600L,5070,600,1,1,1
0.55LKM-800L,5070,800,1,1,1
0.58LKM-1000L,5070,1000,1,1,1
0.65LKM-1200L,5070,1200,1,1,1
0.546LKM-600L,5070,600,1,1,1
0.715LKM-800L,5070,800,1,1,1
0.754LKM-1000L,5070,1000,1,1,1
0.845LKM-1200L,5070,1200,1,1,1
0.42LKM-600L,5071,600,1,1,1
0.55LKM-800L,5071,800,1,1,1
0.58LKM-1000L,5071,1000,1,1,1
0.65LKM-1200L,5071,1200,1,1,1
0.546LKM-600L,5071,600,1,1,1
0.715LKM-800L,5071,800,1,1,1
0.754LKM-1000L,5071,1000,1,1,1
0.845LKM-1200L,5071,1200,1,1,1
0.42LKM-600L,5072,600,1,1,1
0.55LKM-800L,5072,800,1,1,1
0.58LKM-1000L,5072,1000,1,1,1
0.65LKM-1200L,5072,1200,1,1,1
0.546LKM-600L,5072,600,1,1,1
0.715LKM-800L,5072,800,1,1,1
0.754LKM-1000L,5072,1000,1,1,1
0.845LKM-1200L,5072,1200,1,1,1
0.42LKM-600L,5073,600,1,1,1
0.55LKM-800L,5073,800,1,1,1
0.58LKM-1000L,5073,1000,1,1,1
0.65LKM-1200L,5073,1200,1,1,1
0.546LKM-600L,5073,600,1,1,1
0.715LKM-800L,5073,800,1,1,1
0.754LKM-1000L,5073,1000,1,1,1
0.845LKM-1200L,5073,1200,1,1,1
0.42LKM-600L,5074,600,1,1,1
0.55LKM-800L,5074,800,1,1,1
0.58LKM-1000L,5074,1000,1,1,1
0.65LKM-1200L,5074,1200,1,1,1
0.546LKM-600L,5074,600,1,1,1
0.715LKM-800L,5074,800,1,1,1
0.754LKM-1000L,5074,1000,1,1,1
0.845LKM-1200L,5074,1200,1,1,1
0.42LKM-600L,5075,600,1,1,1
0.55LKM-800L,5075,800,1,1,1
0.58LKM-1000L,5075,1000,1,1,1
0.65LKM-1200L,5075,1200,1,1,1
0.546LKM-600L,5075,600,1,1,1
0.715LKM-800L,5075,800,1,1,1
0.754LKM-1000L,5075,1000,1,1,1
0.845LKM-1200L,5075,1200,1,1,1
0.42LKM-600L,5076,600,1,1,1
0.55LKM-800L,5076,800,1,1,1
0.58LKM-1000L,5076,1000,1,1,1
0.65LKM-1200L,5076,1200,1,1,1
0.546LKM-600L,5076,600,1,1,1
0.715LKM-800L,5076,800,1,1,1
0.754LKM-1000L,5076,1000,1,1,1
0.845LKM-1200L,5076,1200,1,1,1
0.42LKM-600L,5077,600,1,1,1
0.55LKM-800L,5077,800,1,1,1
0.58LKM-1000L,5077,1000,1,1,1
0.65LKM-1200L,5077,1200,1,1,1
0.546LKM-600L,5077,600,1,1,1
0.715LKM-800L,5077,800,1,1,1
0.754LKM-1000L,5077,1000,1,1,1
0.845LKM-1200L,5077,1200,1,1,1
0.42LKM-600L,5078,600,1,1,1
0.55LKM-800L,5078,800,1,1,1
0.58LKM-1000L,5078,1000,1,1,1
0.65LKM-1200L,5078,1200,1,1,1
0.546LKM-600L,5078,600,1,1,0
0.715LKM-800L,5078,800,1,1,0
0.754LKM-1000L,5078,1000,1,1,1
0.845LKM-1200L,5078,1200,1,1,1
0.42LKM-600L,5079,600,1,1,1
0.55LKM-800L,5079,800,1,1,1
0.58LKM-1000L,5079,1000,1,1,1
0.65LKM-1200L,5079,1200,1,1,1
0.546LKM-600L,5079,600,1,1,1
0.715LKM-800L,5079,800,1,1,1
0.754LKM-1000L,5079,1000,1,1,1
0.845LKM-1200L,5079,1200,1,1,1
0.42LKM-600L,508,600,1,1,1
0.55LKM-800L,508,800,1,1,1
0.58LKM-1000L,508,1000,1,1,1
0.65LKM-1200L,508,1200,1,1,1
0.546LKM-600L,508,600,1,1,1
0.715LKM-800L,508,800,1,1,1
0.754LKM-1000L,508,1000,1,1,1
0.845LKM-1200L,508,1200,1,1,1
0.42LKM-600L,5080,600,1,1,1
0.55LKM-800L,5080,800,1,1,1
0.58LKM-1000L,5080,1000,1,1,1
0.65LKM-1200L,5080,1200,1,1,1
0.546LKM-600L,5080,600,1,1,0
0.715LKM-800L,5080,800,1,1,0
0.754LKM-1000L,5080,1000,1,1,1
0.845LKM-1200L,5080,1200,1,1,1
0.42LKM-600L,5081,600,1,1,1
0.55LKM-800L,5081,800,1,1,1
0.58LKM-1000L,5081,1000,1,1,1
0.65LKM-1200L,5081,1200,1,1,1
0.546LKM-600L,5081,600,1,1,1
0.715LKM-800L,5081,800,1,1,1
0.754LKM-1000L,5081,1000,1,1,1
0.845LKM-1200L,5081,1200,1,1,1
0.42LKM-600L,5082,600,1,1,1
0.55LKM-800L,5082,800,1,1,1
0.58LKM-1000L,5082,1000,1,1,1
0.65LKM-1200L,5082,1200,1,1,1
0.546LKM-600L,5082,600,1,1,1
0.715LKM-800L,5082,800,1,1,1
0.754LKM-1000L,5082,1000,1,1,1
0.845LKM-1200L,5082,1200,1,1,1
0.42LKM-600L,5083,600,1,1,1
0.55LKM-800L,5083,800,1,1,1
0.58LKM-1000L,5083,1000,1,1,1
0.65LKM-1200L,5083,1200,1,1,1
0.546LKM-600L,5083,600,1,1,1
0.715LKM-800L,5083,800,1,1,1
0.754LKM-1000L,5083,1000,1,1,1
0.845LKM-1200L,5083,1200,1,1,1
0.42LKM-600L,5084,600,1,1,1
0.55LKM-800L,5084,800,1,1,1
0.58LKM-1000L,5084,1000,1,1,1
0.65LKM-1200L,5084,1200,1,1,1
0.546LKM-600L,5084,600,1,1,1
0.715LKM-800L,5084,800,1,1,1
0.754LKM-1000L,5084,1000,1,1,1
0.845LKM-1200L,5084,1200,1,1,1
0.42LKM-600L,5085,600,1,1,1
0.55LKM-800L,5085,800,1,1,1
0.58LKM-1000L,5085,1000,1,1,1
0.65LKM-1200L,5085,1200,1,1,1
0.546LKM-600L,5085,600,1,1,1
0.715LKM-800L,5085,800,1,1,1
0.754LKM-1000L,5085,1000,1,1,1
0.845LKM-1200L,5085,1200,1,1,1
0.42LKM-600L,5086,600,1,1,1
0.55LKM-800L,5086,800,1,1,1
0.58LKM-1000L,5086,1000,1,1,1
0.65LKM-1200L,5086,1200,1,1,1
0.546LKM-600L,5086,600,1,1,1
0.715LKM-800L,5086,800,1,1,1
0.754LKM-1000L,5086,1000,1,1,1
0.845LKM-1200L,5086,1200,1,1,1
0.42LKM-600L,5087,600,1,1,1
0.55LKM-800L,5087,800,1,1,1
0.58LKM-1000L,5087,1000,1,1,1
0.65LKM-1200L,5087,1200,1,1,1
0.546LKM-600L,5087,600,1,1,1
0.715LKM-800L,5087,800,1,1,1
0.754LKM-1000L,5087,1000,1,1,1
0.845LKM-1200L,5087,1200,1,1,1
0.42LKM-600L,5088,600,1,1,1
0.55LKM-800L,5088,800,1,1,1
0.58LKM-1000L,5088,1000,1,1,1
0.65LKM-1200L,5088,1200,1,1,1
0.546LKM-600L,5088,600,1,1,1
0.715LKM-800L,5088,800,1,1,1
0.754LKM-1000L,5088,1000,1,1,1
0.845LKM-1200L,5088,1200,1,1,1
0.42LKM-600L,5089,600,1,1,1
0.55LKM-800L,5089,800,1,1,1
0.58LKM-1000L,5089,1000,1,1,1
0.65LKM-1200L,5089,1200,1,1,1
0.546LKM-600L,5089,600,1,1,1
0.715LKM-800L,5089,800,1,1,1
0.754LKM-1000L,5089,1000,1,1,1
0.845LKM-1200L,5089,1200,1,1,1
0.42LKM-600L,509,600,1,1,1
0.55LKM-800L,509,800,1,1,1
0.58LKM-1000L,509,1000,1,1,1
0.65LKM-1200L,509,1200,1,1,1
0.546LKM-600L,509,600,1,1,1
0.715LKM-800L,509,800,1,1,1
0.754LKM-1000L,509,1000,1,1,1
0.845LKM-1200L,509,1200,1,1,1
0.42LKM-600L,5090,600,1,1,1
0.55LKM-800L,5090,800,1,1,1
0.58LKM-1000L,5090,1000,1,1,1
0.65LKM-1200L,5090,1200,1,1,1
0.546LKM-600L,5090,600,1,1,1
0.715LKM-800L,5090,800,1,1,1
0.754LKM-1000L,5090,1000,1,1,1
0.845LKM-1200L,5090,1200,1,1,1
0.42LKM-600L,5091,600,1,1,1
0.55LKM-800L,5091,800,1,1,1
0.58LKM-1000L,5091,1000,1,1,1
0.65LKM-1200L,5091,1200,1,1,1
0.546LKM-600L,5091,600,1,1,1
0.715LKM-800L,5091,800,1,1,1
0.754LKM-1000L,5091,1000,1,1,1
0.845LKM-1200L,5091,1200,1,1,1
0.42LKM-600L,5092,600,1,1,1
0.55LKM-800L,5092,800,1,1,1
0.58LKM-1000L,5092,1000,1,1,1
0.65LKM-1200L,5092,1200,1,1,1
0.546LKM-600L,5092,600,1,1,0
0.715LKM-800L,5092,800,1,1,0
0.754LKM-1000L,5092,1000,1,1,1
0.845LKM-1200L,5092,1200,1,1,1
0.42LKM-600L,5093,600,1,1,1
0.55LKM-800L,5093,800,1,1,1
0.58LKM-1000L,5093,1000,1,1,1
0.65LKM-1200L,5093,1200,1,1,1
0.546LKM-600L,5093,600,1,1,1
0.715LKM-800L,5093,800,1,1,1
0.754LKM-1000L,5093,1000,1,1,1
0.845LKM-1200L,5093,1200,1,1,1
0.42LKM-600L,5094,600,1,1,1
0.55LKM-800L,5094,800,1,1,1
0.58LKM-1000L,5094,1000,1,1,1
0.65LKM-1200L,5094,1200,1,1,1
0.546LKM-600L,5094,600,1,1,0
0.715LKM-800L,5094,800,1,1,0
0.754LKM-1000L,5094,1000,1,1,1
0.845LKM-1200L,5094,1200,1,1,1
0.42LKM-600L,5095,600,1,1,1
0.55LKM-800L,5095,800,1,1,1
0.58LKM-1000L,5095,1000,1,1,1
0.65LKM-1200L,5095,1200,1,1,1
0.546LKM-600L,5095,600,1,1,0
0.715LKM-800L,5095,800,1,1,0
0.754LKM-1000L,5095,1000,1,1,1
0.845LKM-1200L,5095,1200,1,1,1
0.42LKM-600L,5096,600,1,1,1
0.55LKM-800L,5096,800,1,1,1
0.58LKM-1000L,5096,1000,1,1,1
0.65LKM-1200L,5096,1200,1,1,1
0.546LKM-600L,5096,600,1,1,1
0.715LKM-800L,5096,800,1,1,1
0.754LKM-1000L,5096,1000,1,1,1
0.845LKM-1200L,5096,1200,1,1,1
0.42LKM-600L,5097,600,1,1,1
0.55LKM-800L,5097,800,1,1,1
0.58LKM-1000L,5097,1000,1,1,1
0.65LKM-1200L,5097,1200,1,1,1
0.546LKM-600L,5097,600,1,1,1
0.715LKM-800L,5097,800,1,1,1
0.754LKM-1000L,5097,1000,1,1,1
0.845LKM-1200L,5097,1200,1,1,1
0.42LKM-600L,5098,600,1,1,1
0.55LKM-800L,5098,800,1,1,1
0.58LKM-1000L,5098,1000,1,1,1
0.65LKM-1200L,5098,1200,1,1,1
0.546LKM-600L,5098,600,1,1,1
0.715LKM-800L,5098,800,1,1,1
0.754LKM-1000L,5098,1000,1,1,1
0.845LKM-1200L,5098,1200,1,1,1
0.42LKM-600L,5099,600,1,1,1
0.55LKM-800L,5099,800,1,1,1
0.58LKM-1000L,5099,1000,1,1,1
0.65LKM-1200L,5099,1200,1,1,1
0.546LKM-600L,5099,600,1,1,1
0.715LKM-800L,5099,800,1,1,1
0.754LKM-1000L,5099,1000,1,1,1
0.845LKM-1200L,5099,1200,1,1,1
0.42LKM-600L,51,600,1,1,1
0.55LKM-800L,51,800,1,1,1
0.58LKM-1000L,51,1000,1,1,1
0.65LKM-1200L,51,1200,1,1,1
0.546LKM-600L,51,600,1,1,1
0.715LKM-800L,51,800,1,1,1
0.754LKM-1000L,51,1000,1,1,1
0.845LKM-1200L,51,1200,1,1,1
0.42LKM-600L,510,600,1,1,1
0.55LKM-800L,510,800,1,1,1
0.58LKM-1000L,510,1000,1,1,1
0.65LKM-1200L,510,1200,1,1,1
0.546LKM-600L,510,600,1,1,1
0.715LKM-800L,510,800,1,1,1
0.754LKM-1000L,510,1000,1,1,1
0.845LKM-1200L,510,1200,1,1,1
0.42LKM-600L,5100,600,1,1,1
0.55LKM-800L,5100,800,1,1,1
0.58LKM-1000L,5100,1000,1,1,1
0.65LKM-1200L,5100,1200,1,1,1
0.546LKM-600L,5100,600,1,1,1
0.715LKM-800L,5100,800,1,1,1
0.754LKM-1000L,5100,1000,1,1,1
0.845LKM-1200L,5100,1200,1,1,1
0.42LKM-600L,5101,600,1,1,1
0.55LKM-800L,5101,800,1,1,1
0.58LKM-1000L,5101,1000,1,1,1
0.65LKM-1200L,5101,1200,1,1,1
0.546LKM-600L,5101,600,1,1,1
0.715LKM-800L,5101,800,1,1,1
0.754LKM-1000L,5101,1000,1,1,1
0.845LKM-1200L,5101,1200,1,1,1
0.42LKM-600L,5102,600,1,1,1
0.55LKM-800L,5102,800,1,1,1
0.58LKM-1000L,5102,1000,1,1,1
0.65LKM-1200L,5102,1200,1,1,1
0.546LKM-600L,5102,600,1,1,1
0.715LKM-800L,5102,800,1,1,1
0.754LKM-1000L,5102,1000,1,1,1
0.845LKM-1200L,5102,1200,1,1,1
0.42LKM-600L,5103,600,1,1,1
0.55LKM-800L,5103,800,1,1,1
0.58LKM-1000L,5103,1000,1,1,1
0.65LKM-1200L,5103,1200,1,1,1
0.546LKM-600L,5103,600,1,1,0
0.715LKM-800L,5103,800,1,1,0
0.754LKM-1000L,5103,1000,1,1,1
0.845LKM-1200L,5103,1200,1,1,1
0.42LKM-600L,5104,600,1,1,1
0.55LKM-800L,5104,800,1,1,1
0.58LKM-1000L,5104,1000,1,1,1
0.65LKM-1200L,5104,1200,1,1,1
0.546LKM-600L,5104,600,1,1,1
0.715LKM-800L,5104,800,1,1,1
0.754LKM-1000L,5104,1000,1,1,1
0.845LKM-1200L,5104,1200,1,1,1
0.42LKM-600L,5105,600,1,1,1
0.55LKM-800L,5105,800,1,1,1
0.58LKM-1000L,5105,1000,1,1,1
0.65LKM-1200L,5105,1200,1,1,1
0.546LKM-600L,5105,600,1,1,1
0.715LKM-800L,5105,800,1,1,1
0.754LKM-1000L,5105,1000,1,1,1
0.845LKM-1200L,5105,1200,1,1,1
0.42LKM-600L,5106,600,1,1,1
0.55LKM-800L,5106,800,1,1,1
0.58LKM-1000L,5106,1000,1,1,1
0.65LKM-1200L,5106,1200,1,1,1
0.546LKM-600L,5106,600,1,1,1
0.715LKM-800L,5106,800,1,1,1
0.754LKM-1000L,5106,1000,1,1,1
0.845LKM-1200L,5106,1200,1,1,1
0.42LKM-600L,5107,600,1,1,1
0.55LKM-800L,5107,800,1,1,1
0.58LKM-1000L,5107,1000,1,1,1
0.65LKM-1200L,5107,1200,1,1,1
0.546LKM-600L,5107,600,1,1,1
0.715LKM-800L,5107,800,1,1,1
0.754LKM-1000L,5107,1000,1,1,1
0.845LKM-1200L,5107,1200,1,1,1
0.42LKM-600L,5108,600,1,1,1
0.55LKM-800L,5108,800,1,1,1
0.58LKM-1000L,5108,1000,1,1,1
0.65LKM-1200L,5108,1200,1,1,1
0.546LKM-600L,5108,600,1,1,1
0.715LKM-800L,5108,800,1,1,1
0.754LKM-1000L,5108,1000,1,1,1
0.845LKM-1200L,5108,1200,1,1,1
0.42LKM-600L,5109,600,1,1,1
0.55LKM-800L,5109,800,1,1,1
0.58LKM-1000L,5109,1000,1,1,1
0.65LKM-1200L,5109,1200,1,1,1
0.546LKM-600L,5109,600,1,1,0
0.715LKM-800L,5109,800,1,1,0
0.754LKM-1000L,5109,1000,1,1,1
0.845LKM-1200L,5109,1200,1,1,1
0.42LKM-600L,511,600,1,1,1
0.55LKM-800L,511,800,1,1,1
0.58LKM-1000L,511,1000,1,1,1
0.65LKM-1200L,511,1200,1,1,1
0.546LKM-600L,511,600,1,1,0
0.715LKM-800L,511,800,1,1,0
0.754LKM-1000L,511,1000,1,1,1
0.845LKM-1200L,511,1200,1,1,1
0.42LKM-600L,5110,600,1,1,1
0.55LKM-800L,5110,800,1,1,1
0.58LKM-1000L,5110,1000,1,1,1
0.65LKM-1200L,5110,1200,1,1,1
0.546LKM-600L,5110,600,1,1,1
0.715LKM-800L,5110,800,1,1,1
0.754LKM-1000L,5110,1000,1,1,1
0.845LKM-1200L,5110,1200,1,1,1
0.42LKM-600L,5111,600,1,1,1
0.55LKM-800L,5111,800,1,1,1
0.58LKM-1000L,5111,1000,1,1,1
0.65LKM-1200L,5111,1200,1,1,1
0.546LKM-600L,5111,600,1,1,1
0.715LKM-800L,5111,800,1,1,1
0.754LKM-1000L,5111,1000,1,1,1
0.845LKM-1200L,5111,1200,1,1,1
0.42LKM-600L,5112,600,1,1,1
0.55LKM-800L,5112,800,1,1,1
0.58LKM-1000L,5112,1000,1,1,1
0.65LKM-1200L,5112,1200,1,1,1
0.546LKM-600L,5112,600,1,1,1
0.715LKM-800L,5112,800,1,1,1
0.754LKM-1000L,5112,1000,1,1,1
0.845LKM-1200L,5112,1200,1,1,1
0.42LKM-600L,5113,600,1,1,1
0.55LKM-800L,5113,800,1,1,1
0.58LKM-1000L,5113,1000,1,1,1
0.65LKM-1200L,5113,1200,1,1,1
0.546LKM-600L,5113,600,1,1,1
0.715LKM-800L,5113,800,1,1,1
0.754LKM-1000L,5113,1000,1,1,1
0.845LKM-1200L,5113,1200,1,1,1
0.42LKM-600L,5114,600,1,1,1
0.55LKM-800L,5114,800,1,1,1
0.58LKM-1000L,5114,1000,1,1,1
0.65LKM-1200L,5114,1200,1,1,1
0.546LKM-600L,5114,600,1,1,1
0.715LKM-800L,5114,800,1,1,1
0.754LKM-1000L,5114,1000,1,1,1
0.845LKM-1200L,5114,1200,1,1,1
0.42LKM-600L,5115,600,1,1,1
0.55LKM-800L,5115,800,1,1,1
0.58LKM-1000L,5115,1000,1,1,1
0.65LKM-1200L,5115,1200,1,1,1
0.546LKM-600L,5115,600,1,1,0
0.715LKM-800L,5115,800,1,1,0
0.754LKM-1000L,5115,1000,1,1,1
0.845LKM-1200L,5115,1200,1,1,1
0.42LKM-600L,5116,600,1,1,1
0.55LKM-800L,5116,800,1,1,1
0.58LKM-1000L,5116,1000,1,1,1
0.65LKM-1200L,5116,1200,1,1,1
0.546LKM-600L,5116,600,1,1,1
0.715LKM-800L,5116,800,1,1,1
0.754LKM-1000L,5116,1000,1,1,1
0.845LKM-1200L,5116,1200,1,1,1
0.42LKM-600L,5117,600,1,1,1
0.55LKM-800L,5117,800,1,1,1
0.58LKM-1000L,5117,1000,1,1,1
0.65LKM-1200L,5117,1200,1,1,1
0.546LKM-600L,5117,600,1,1,0
0.715LKM-800L,5117,800,1,1,0
0.754LKM-1000L,5117,1000,1,1,1
0.845LKM-1200L,5117,1200,1,1,1
0.42LKM-600L,5118,600,1,1,1
0.55LKM-800L,5118,800,1,1,1
0.58LKM-1000L,5118,1000,1,1,1
0.65LKM-1200L,5118,1200,1,1,1
0.546LKM-600L,5118,600,1,1,1
0.715LKM-800L,5118,800,1,1,1
0.754LKM-1000L,5118,1000,1,1,1
0.845LKM-1200L,5118,1200,1,1,1
0.42LKM-600L,5119,600,1,1,1
0.55LKM-800L,5119,800,1,1,1
0.58LKM-1000L,5119,1000,1,1,1
0.65LKM-1200L,5119,1200,1,1,1
0.546LKM-600L,5119,600,1,1,1
0.715LKM-800L,5119,800,1,1,1
0.754LKM-1000L,5119,1000,1,1,1
0.845LKM-1200L,5119,1200,1,1,1
0.42LKM-600L,512,600,1,1,1
0.55LKM-800L,512,800,1,1,1
0.58LKM-1000L,512,1000,1,1,1
0.65LKM-1200L,512,1200,1,1,1
0.546LKM-600L,512,600,1,1,1
0.715LKM-800L,512,800,1,1,1
0.754LKM-1000L,512,1000,1,1,1
0.845LKM-1200L,512,1200,1,1,1
0.42LKM-600L,5120,600,1,1,1
0.55LKM-800L,5120,800,1,1,1
0.58LKM-1000L,5120,1000,1,1,1
0.65LKM-1200L,5120,1200,1,1,1
0.546LKM-600L,5120,600,1,1,1
0.715LKM-800L,5120,800,1,1,1
0.754LKM-1000L,5120,1000,1,1,1
0.845LKM-1200L,5120,1200,1,1,1
0.42LKM-600L,5121,600,1,1,1
0.55LKM-800L,5121,800,1,1,1
0.58LKM-1000L,5121,1000,1,1,1
0.65LKM-1200L,5121,1200,1,1,1
0.546LKM-600L,5121,600,1,1,1
0.715LKM-800L,5121,800,1,1,1
0.754LKM-1000L,5121,1000,1,1,1
0.845LKM-1200L,5121,1200,1,1,1
0.42LKM-600L,5122,600,1,1,1
0.55LKM-800L,5122,800,1,1,1
0.58LKM-1000L,5122,1000,1,1,1
0.65LKM-1200L,5122,1200,1,1,1
0.546LKM-600L,5122,600,1,1,1
0.715LKM-800L,5122,800,1,1,1
0.754LKM-1000L,5122,1000,1,1,1
0.845LKM-1200L,5122,1200,1,1,1
0.42LKM-600L,5123,600,1,1,1
0.55LKM-800L,5123,800,1,1,1
0.58LKM-1000L,5123,1000,1,1,1
0.65LKM-1200L,5123,1200,1,1,1
0.546LKM-600L,5123,600,1,1,1
0.715LKM-800L,5123,800,1,1,1
0.754LKM-1000L,5123,1000,1,1,1
0.845LKM-1200L,5123,1200,1,1,1
0.42LKM-600L,5124,600,1,1,1
0.55LKM-800L,5124,800,1,1,1
0.58LKM-1000L,5124,1000,1,1,1
0.65LKM-1200L,5124,1200,1,1,1
0.546LKM-600L,5124,600,1,1,0
0.715LKM-800L,5124,800,1,1,0
0.754LKM-1000L,5124,1000,1,1,1
0.845LKM-1200L,5124,1200,1,1,1
0.42LKM-600L,5125,600,1,1,1
0.55LKM-800L,5125,800,1,1,1
0.58LKM-1000L,5125,1000,1,1,1
0.65LKM-1200L,5125,1200,1,1,1
0.546LKM-600L,5125,600,1,1,1
0.715LKM-800L,5125,800,1,1,1
0.754LKM-1000L,5125,1000,1,1,1
0.845LKM-1200L,5125,1200,1,1,1
0.42LKM-600L,5126,600,1,1,1
0.55LKM-800L,5126,800,1,1,1
0.58LKM-1000L,5126,1000,1,1,1
0.65LKM-1200L,5126,1200,1,1,1
0.546LKM-600L,5126,600,1,1,1
0.715LKM-800L,5126,800,1,1,1
0.754LKM-1000L,5126,1000,1,1,1
0.845LKM-1200L,5126,1200,1,1,1
0.42LKM-600L,5127,600,1,1,1
0.55LKM-800L,5127,800,1,1,1
0.58LKM-1000L,5127,1000,1,1,1
0.65LKM-1200L,5127,1200,1,1,1
0.546LKM-600L,5127,600,1,1,1
0.715LKM-800L,5127,800,1,1,1
0.754LKM-1000L,5127,1000,1,1,1
0.845LKM-1200L,5127,1200,1,1,1
0.42LKM-600L,5128,600,1,1,1
0.55LKM-800L,5128,800,1,1,1
0.58LKM-1000L,5128,1000,1,1,1
0.65LKM-1200L,5128,1200,1,1,1
0.546LKM-600L,5128,600,1,1,1
0.715LKM-800L,5128,800,1,1,1
0.754LKM-1000L,5128,1000,1,1,1
0.845LKM-1200L,5128,1200,1,1,1
0.42LKM-600L,5129,600,1,1,1
0.55LKM-800L,5129,800,1,1,1
0.58LKM-1000L,5129,1000,1,1,1
0.65LKM-1200L,5129,1200,1,1,1
0.546LKM-600L,5129,600,1,1,0
0.715LKM-800L,5129,800,1,1,0
0.754LKM-1000L,5129,1000,1,1,1
0.845LKM-1200L,5129,1200,1,1,1
0.42LKM-600L,513,600,1,1,1
0.55LKM-800L,513,800,1,1,1
0.58LKM-1000L,513,1000,1,1,1
0.65LKM-1200L,513,1200,1,1,1
0.546LKM-600L,513,600,1,1,0
0.715LKM-800L,513,800,1,1,0
0.754LKM-1000L,513,1000,1,1,1
0.845LKM-1200L,513,1200,1,1,1
0.42LKM-600L,5130,600,1,1,1
0.55LKM-800L,5130,800,1,1,1
0.58LKM-1000L,5130,1000,1,1,1
0.65LKM-1200L,5130,1200,1,1,1
0.546LKM-600L,5130,600,1,1,1
0.715LKM-800L,5130,800,1,1,1
0.754LKM-1000L,5130,1000,1,1,1
0.845LKM-1200L,5130,1200,1,1,1
0.42LKM-600L,5131,600,1,1,1
0.55LKM-800L,5131,800,1,1,1
0.58LKM-1000L,5131,1000,1,1,1
0.65LKM-1200L,5131,1200,1,1,1
0.546LKM-600L,5131,600,1,1,1
0.715LKM-800L,5131,800,1,1,1
0.754LKM-1000L,5131,1000,1,1,1
0.845LKM-1200L,5131,1200,1,1,1
0.42LKM-600L,5132,600,1,1,1
0.55LKM-800L,5132,800,1,1,1
0.58LKM-1000L,5132,1000,1,1,1
0.65LKM-1200L,5132,1200,1,1,1
0.546LKM-600L,5132,600,1,1,1
0.715LKM-800L,5132,800,1,1,1
0.754LKM-1000L,5132,1000,1,1,1
0.845LKM-1200L,5132,1200,1,1,1
0.42LKM-600L,5133,600,1,1,1
0.55LKM-800L,5133,800,1,1,1
0.58LKM-1000L,5133,1000,1,1,1
0.65LKM-1200L,5133,1200,1,1,1
0.546LKM-600L,5133,600,1,1,0
0.715LKM-800L,5133,800,1,1,0
0.754LKM-1000L,5133,1000,1,1,1
0.845LKM-1200L,5133,1200,1,1,1
0.42LKM-600L,5134,600,1,1,1
0.55LKM-800L,5134,800,1,1,1
